date;region;value
2022-10-01;Московская область;58126
2022-10-01;Орловская область;2733
2022-10-01;Республика Дагестан;2498
2022-10-01;Рязанская область;3894
2022-10-01;Республика Ингушетия;267
2022-10-01;Новгородская область;1691
2022-10-01;Ямало-Ненецкий автономный округ;2572
2022-10-01;Камчатский край;937
2022-10-01;Тульская область;7101
2022-10-01;Кировская область;5710
2022-10-01;Республика Саха (Якутия);5133
2022-10-01;Челябинская область;17113
2022-10-01;Белгородская область;12514
2022-10-01;Магаданская область;433
2022-10-01;Алтайский край;6777
2022-10-01;Ростовская область;36866
2022-10-01;Ивановская область;4188
2022-10-01;Республика Тыва;1504
2022-10-01;Санкт-Петербург;47914
2022-10-01;Курганская область;3033
2022-10-01;Калужская область;9978
2022-10-01;Ставропольский край;20293
2022-08-01;Тюменская область;34885
2022-08-01;Псковская область;1582
2022-08-01;Россия;947043
2022-08-01;Ярославская область;8160
2022-08-01;Воронежская область;17854
2022-08-01;Кировская область;5766
2022-08-01;Новгородская область;1849
2022-08-01;Республика Бурятия;3921
2022-08-01;Калужская область;11552
2022-08-01;Саратовская область;14497
2022-08-01;Забайкальский край;5138
2022-08-01;Белгородская область;11877
2022-08-01;Республика Ингушетия;206
2022-08-01;Сахалинская область;3866
2022-08-01;Владимирская область;8794
2022-08-01;Новосибирская область;49725
2022-08-01;Удмуртская Республика;8200
2022-08-01;Чувашская Республика;5962
2022-08-01;Пермский край;10937
2022-08-01;Республика Коми;5186
2022-08-01;Ставропольский край;19686
2022-08-01;Курская область;3702
2022-08-01;Республика Мордовия;1977
2022-08-01;Республика Башкортостан;22070
