date;region;value
2023-01-31;Республика Карелия;84643
2023-01-31;Карачаево-Черкесская Республика;81121
2023-01-31;Республика Калмыкия;61048
2023-01-31;Республика Ингушетия;46031
2023-01-31;Республика Дагестан;77649
2023-01-31;Республика Бурятия;90555
2023-01-31;Республика Башкортостан;71175
2023-01-31;Республика Алтай;97177
2023-01-31;Республика Адыгея;77196
2023-01-31;Псковская область;64839
2023-01-31;Приморский край;116082
2023-01-31;Пермский край;66792
2023-01-31;Пензенская область;68910
2023-01-31;Орловская область;62294
2023-01-31;Оренбургская область;56303
2023-01-31;Омская область;75076
2023-01-31;Новосибирская область;94362
2023-01-31;Новгородская область;61806
2023-01-31;Нижегородская область;86181
2023-01-31;Ненецкий автономный округ;76022
2023-01-31;Мурманская область;73271
2023-01-31;Московская область;135279
2023-01-31;Москва;257755
2023-01-31;Магаданская область;102478
2023-01-31;Липецкая область;66189
2023-01-31;Ленинградская область;114164
2023-01-31;Курская область;67653
2023-01-31;Курганская область;54025
2023-01-31;Красноярский край;80491
2023-01-31;Краснодарский край;133342
2023-01-31;Костромская область;66253
2023-01-31;Кировская область;65699
2023-01-31;Кемеровская область;65222
2023-01-31;Камчатский край;113100
2023-01-31;Калужская область;84260
2023-01-31;Калининградская область;94029
2023-01-31;Кабардино-Балкарская Республика;59486
2023-01-31;Иркутская область;81856
2023-01-31;Ивановская область;61712
2023-01-31;Забайкальский край;90133
2023-01-31;Еврейская автономная область;64148
2023-01-31;Воронежская область;74789
2023-01-31;Вологодская область;65963
2023-01-31;Волгоградская область;62591
2023-01-31;Владимирская область;65979
2023-01-31;Брянская область;59575
2023-01-31;Белгородская область;72720
2023-01-31;Астраханская область;63261
2023-01-31;Архангельская область;77861
2023-01-31;Амурская область;112131
2023-01-31;Алтайский край;72040
2022-12-31;Россия;92921
2022-12-31;Ярославская область;65114
2022-12-31;Ямало-Ненецкий автономный округ;112277
2022-12-31;Чукотский автономный округ;157098
2022-12-31;Чувашская Республика;69441
2022-12-31;Чеченская Республика;50854
2022-12-31;Челябинская область;56264
2022-12-31;Ханты-Мансийский автономный округ — Югра;87654
2022-12-31;Хабаровский край;88933
2022-12-31;Ульяновская область;61083
2022-12-31;Удмуртская Республика;63265
2022-12-31;Тюменская область;86284
2022-12-31;Тульская область;70704
2022-12-31;Томская область;81046
2022-12-31;Тверская область;71046
2022-12-31;Тамбовская область;67998
2022-12-31;Ставропольский край;78015
2022-12-31;Смоленская область;56110
2022-12-31;Свердловская область;74528
2022-12-31;Сахалинская область;137335
2022-12-31;Саратовская область;61062
2022-12-31;Санкт-Петербург;170372
2022-12-31;Самарская область;71369
2022-12-31;Рязанская область;67468
2022-12-31;Ростовская область;73442
2022-12-31;Республика Хакасия;68638
2022-12-31;Республика Тыва;111741
2022-12-31;Республика Татарстан;88119
2022-12-31;Республика Северная Осетия — Алания;65051
2022-12-31;Республика Саха (Якутия);108479
2022-12-31;Республика Мордовия;60905
2022-12-31;Республика Марий Эл;61164
2022-12-31;Республика Крым;146858
2022-12-31;Республика Коми;67395
2022-12-31;Республика Карелия;83269
2022-12-31;Карачаево-Черкесская Республика;82166
2022-12-31;Республика Калмыкия;60794
2022-12-31;Республика Ингушетия;47087
2022-12-31;Республика Дагестан;77130
2022-12-31;Республика Бурятия;89540
2022-12-31;Республика Башкортостан;70518
2022-12-31;Республика Алтай;99301
2022-12-31;Республика Адыгея;76916
2022-12-31;Псковская область;64918
2022-12-31;Приморский край;116692
2022-12-31;Пермский край;66383
2022-12-31;Пензенская область;68773
2022-12-31;Орловская область;62266
2022-12-31;Оренбургская область;55768
2022-12-31;Омская область;74773
2022-12-31;Новосибирская область;94373
2022-12-31;Новгородская область;61665
2022-12-31;Нижегородская область;85858
2022-12-31;Ненецкий автономный округ;73000
2022-12-31;Мурманская область;73755
2022-12-31;Московская область;136158
2022-12-31;Москва;260695
2022-12-31;Магаданская область;99781
2022-12-31;Липецкая область;65189
2022-12-31;Ленинградская область;114794
2022-12-31;Курская область;68363
2022-12-31;Курганская область;53533
2022-12-31;Красноярский край;79858
2022-12-31;Краснодарский край;136083
2022-12-31;Костромская область;66371
2022-12-31;Кировская область;64350
2022-12-31;Кемеровская область;64303
2022-12-31;Камчатский край;113352
2022-12-31;Калужская область;84327
2022-12-31;Калининградская область;94690
2022-12-31;Кабардино-Балкарская Республика;58182
2022-12-31;Иркутская область;81585
2022-12-31;Ивановская область;61235
2022-12-31;Забайкальский край;90470
2022-12-31;Еврейская автономная область;63402
2022-12-31;Воронежская область;75073
2022-12-31;Вологодская область;65286
2022-12-31;Волгоградская область;62354
2023-04-30;Ярославская область;66474
2023-04-30;Ямало-Ненецкий автономный округ;118405
2023-04-30;Чукотский автономный округ;163617
2023-04-30;Чувашская Республика;73734
2023-04-30;Чеченская Республика;51954
2022-12-31;Владимирская область;65810
2022-12-31;Брянская область;59924
2022-12-31;Белгородская область;73869
2022-12-31;Астраханская область;63195
2022-12-31;Архангельская область;77553
2022-12-31;Амурская область;111515
2022-12-31;Алтайский край;71708
2022-11-30;Россия;92932
2022-11-30;Ярославская область;64266
2022-11-30;Ямало-Ненецкий автономный округ;110797
2022-11-30;Чукотский автономный округ;152158
2022-11-30;Чувашская Республика;68724
2022-11-30;Чеченская Республика;49436
2022-11-30;Челябинская область;55486
2022-11-30;Ханты-Мансийский автономный округ — Югра;87097
2022-11-30;Хабаровский край;88231
2022-11-30;Ульяновская область;60492
2022-11-30;Удмуртская Республика;63204
2022-11-30;Тюменская область;85858
2022-11-30;Тульская область;70482
2022-11-30;Томская область;80965
